COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,SYNC,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
61.0,0.0,4240.000000000002,4185.641025641027,4258.46153846154,4160.512820512822,4183.589743589745,4196.410256410258,4311.282051282053,4220.000000000002,4167.692307692309,4182.051282051283,4168.71794871795,4259.487179487181,4146.153846153848,4226.666666666668,0.0,2040.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
62.0,0.0,4234.3589743589755,4219.487179487181,4242.564102564104,4139.487179487181,4185.641025641027,4206.153846153848,4254.3589743589755,4231.794871794873,4176.923076923078,4185.128205128207,4177.94871794872,4276.410256410258,4134.871794871797,4227.692307692309,0.0,2040.0,2042.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
63.0,0.0,4193.846153846155,4302.564102564104,4172.307692307694,4206.666666666668,4181.0256410256425,4205.128205128207,4208.20512820513,4200.000000000002,4183.076923076925,4184.615384615386,4190.769230769232,4225.641025641027,4133.846153846155,4194.3589743589755,0.0,2038.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
64.0,0.0,4175.384615384617,4298.97435897436,4154.3589743589755,4239.487179487181,4184.102564102565,4191.282051282053,4212.8205128205145,4181.538461538463,4175.384615384617,4183.076923076925,4186.153846153848,4168.71794871795,4146.666666666668,4161.0256410256425,805.0,2043.0,2042.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
65.0,0.0,4186.666666666668,4270.769230769232,4179.487179487181,4246.666666666668,4189.743589743592,4191.794871794873,4207.692307692309,4175.384615384617,4184.102564102565,4187.179487179489,4192.8205128205145,4161.538461538463,4172.307692307694,4166.153846153848,808.0,2043.0,2045.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
66.0,0.0,4193.333333333335,4299.487179487181,4178.97435897436,4233.333333333335,4178.97435897436,4199.487179487181,4207.179487179489,4177.435897435899,4186.666666666668,4186.153846153848,4196.923076923078,4190.769230769232,4174.871794871797,4187.179487179489,843.0,2043.0,2047.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
67.0,0.0,4201.538461538463,4302.051282051283,4181.538461538463,4216.410256410258,4181.0256410256425,4202.564102564104,4215.897435897437,4193.333333333335,4178.97435897436,4183.589743589745,4189.23076923077,4207.179487179489,4154.3589743589755,4188.20512820513,846.0,2045.0,2052.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
68.0,0.0,4204.102564102565,4277.94871794872,4185.128205128207,4241.538461538463,4184.102564102565,4206.153846153848,4183.076923076925,4195.897435897437,4186.666666666668,4186.666666666668,4194.871794871797,4191.794871794873,4153.333333333335,4177.94871794872,0.0,2045.0,2052.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
69.0,0.0,4202.051282051283,4279.487179487181,4190.769230769232,4262.564102564104,4183.076923076925,4216.410256410258,4148.71794871795,4197.435897435899,4194.871794871797,4187.692307692309,4200.512820512822,4196.410256410258,4156.410256410258,4184.615384615386,626.0,2046.0,2053.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
70.0,0.0,4213.846153846155,4273.846153846155,4213.846153846155,4253.333333333335,4188.20512820513,4219.487179487181,4162.564102564104,4222.564102564104,4192.307692307694,4189.743589743592,4195.897435897437,4224.615384615386,4146.153846153848,4201.538461538463,793.0,2047.0,2052.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
71.0,0.0,4219.487179487181,4273.846153846155,4208.20512820513,4249.743589743592,4185.128205128207,4213.333333333335,4141.0256410256425,4224.615384615386,4194.871794871797,4192.307692307694,4205.128205128207,4213.846153846155,4158.97435897436,4198.46153846154,860.0,2047.0,2051.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
72.0,0.0,4231.282051282053,4301.0256410256425,4214.3589743589755,4260.000000000002,4184.615384615386,4217.94871794872,4121.0256410256425,4216.923076923078,4209.23076923077,4194.3589743589755,4228.71794871795,4221.538461538463,4187.179487179489,4211.282051282053,753.0,2048.0,2044.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
81.0,0.0,4211.794871794873,4250.256410256412,4197.94871794872,4219.487179487181,4180.000000000002,4201.538461538463,4290.256410256412,4227.692307692309,4197.435897435899,4186.666666666668,4203.076923076925,4228.71794871795,4182.051282051283,4205.641025641027,847.0,2044.0,2042.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
82.0,0.0,4198.97435897436,4282.051282051283,4167.692307692309,4243.076923076925,4178.46153846154,4193.333333333335,4282.051282051283,4207.179487179489,4212.307692307694,4190.256410256412,4224.615384615386,4196.923076923078,4198.46153846154,4200.000000000002,870.0,2043.0,2041.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
83.0,0.0,4225.128205128207,4281.538461538463,4228.71794871795,4229.23076923077,4186.153846153848,4201.0256410256425,4318.97435897436,4212.307692307694,4205.641025641027,4186.666666666668,4203.076923076925,4241.0256410256425,4194.871794871797,4225.128205128207,821.0,2042.0,2045.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
84.0,0.0,4211.794871794873,4246.153846153848,4247.179487179489,4220.000000000002,4188.71794871795,4192.8205128205145,4285.128205128207,4209.23076923077,4175.897435897437,4178.46153846154,4167.692307692309,4240.000000000002,4185.641025641027,4208.71794871795,835.0,2041.0,2049.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
85.0,0.0,4201.538461538463,4236.410256410258,4221.538461538463,4237.435897435899,4188.71794871795,4187.179487179489,4251.794871794873,4201.0256410256425,4177.435897435899,4178.97435897436,4184.102564102565,4214.871794871797,4187.692307692309,4204.102564102565,847.0,2041.0,2053.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
86.0,0.0,4203.589743589745,4248.71794871795,4185.128205128207,4225.641025641027,4177.435897435899,4190.256410256412,4271.794871794873,4192.307692307694,4188.20512820513,4182.051282051283,4195.897435897437,4211.282051282053,4174.3589743589755,4207.692307692309,870.0,2041.0,2057.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
87.0,0.0,4191.794871794873,4234.871794871797,4165.128205128207,4184.615384615386,4176.923076923078,4185.641025641027,4247.692307692309,4177.94871794872,4172.8205128205145,4185.128205128207,4169.23076923077,4203.589743589745,4163.076923076925,4186.666666666668,821.0,2041.0,2056.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
96.0,0.0,4205.128205128207,4199.487179487181,4200.512820512822,4218.46153846154,4183.589743589745,4190.769230769232,4324.102564102565,4196.923076923078,4181.538461538463,4179.487179487181,4177.94871794872,4213.846153846155,4137.435897435899,4195.897435897437,835.0,2046.0,2037.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
97.0,0.0,4200.000000000002,4170.769230769232,4205.128205128207,4180.000000000002,4181.0256410256425,4200.000000000002,4306.153846153848,4200.512820512822,4180.512820512822,4185.128205128207,4178.46153846154,4220.512820512822,4113.333333333335,4189.743589743592,847.0,2047.0,2037.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
98.0,0.0,4206.666666666668,4170.256410256412,4217.435897435899,4196.410256410258,4187.179487179489,4200.000000000002,4305.128205128207,4207.179487179489,4178.46153846154,4184.102564102565,4173.846153846155,4236.923076923078,4145.128205128207,4196.923076923078,870.0,2045.0,2035.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
99.0,0.0,4195.384615384617,4197.435897435899,4189.23076923077,4238.97435897436,4185.128205128207,4184.615384615386,4195.897435897437,4191.794871794873,4186.666666666668,4181.538461538463,4185.128205128207,4208.71794871795,4179.487179487181,4194.3589743589755,821.0,2048.0,2035.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
100.0,0.0,4166.153846153848,4193.333333333335,4148.71794871795,4226.153846153848,4187.692307692309,4179.487179487181,4068.2051282051298,4166.153846153848,4195.897435897437,4185.641025641027,4205.128205128207,4161.0256410256425,4186.153846153848,4171.282051282053,835.0,2050.0,2038.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
101.0,0.0,4166.153846153848,4183.076923076925,4148.20512820513,4206.666666666668,4186.153846153848,4184.102564102565,4103.589743589745,4166.153846153848,4202.051282051283,4186.666666666668,4211.282051282053,4165.641025641027,4210.769230769232,4172.307692307694,847.0,2049.0,2039.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
102.0,0.0,4204.615384615386,4185.641025641027,4191.282051282053,4209.23076923077,4183.076923076925,4187.179487179489,4229.23076923077,4185.641025641027,4205.641025641027,4187.692307692309,4206.666666666668,4219.487179487181,4232.307692307694,4215.384615384617,870.0,2047.0,2039.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
103.0,0.0,4204.102564102565,4178.97435897436,4194.871794871797,4220.000000000002,4186.153846153848,4185.128205128207,4237.94871794872,4188.20512820513,4198.46153846154,4187.179487179489,4198.46153846154,4222.051282051283,4212.307692307694,4216.923076923078,821.0,2047.0,2039.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
104.0,0.0,4175.384615384617,4162.051282051283,4168.71794871795,4198.97435897436,4182.564102564104,4180.512820512822,4148.71794871795,4177.435897435899,4190.256410256412,4184.102564102565,4193.333333333335,4188.71794871795,4196.923076923078,4181.0256410256425,835.0,2047.0,2040.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
105.0,0.0,4193.333333333335,4152.8205128205145,4195.897435897437,4140.000000000002,4186.153846153848,4184.615384615386,4122.564102564104,4191.282051282053,4198.46153846154,4185.128205128207,4203.076923076925,4205.641025641027,4205.128205128207,4195.897435897437,847.0,2046.0,2039.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
106.0,0.0,4203.589743589745,4168.71794871795,4202.564102564104,4150.256410256412,4184.102564102565,4185.641025641027,4140.000000000002,4201.0256410256425,4201.538461538463,4186.666666666668,4210.256410256412,4218.97435897436,4207.179487179489,4214.871794871797,870.0,2044.0,2042.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
107.0,0.0,4187.179487179489,4176.410256410258,4176.410256410258,4206.153846153848,4180.512820512822,4181.0256410256425,4129.743589743592,4186.666666666668,4191.794871794873,4186.666666666668,4203.076923076925,4204.615384615386,4203.076923076925,4201.0256410256425,821.0,2043.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
108.0,0.0,4186.666666666668,4165.128205128207,4178.46153846154,4186.153846153848,4185.641025641027,4184.615384615386,4115.384615384617,4181.538461538463,4191.282051282053,4184.615384615386,4192.307692307694,4207.179487179489,4195.384615384617,4194.871794871797,835.0,2039.0,2047.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
109.0,0.0,4190.769230769232,4163.076923076925,4187.692307692309,4144.615384615386,4182.051282051283,4184.102564102565,4113.846153846155,4191.282051282053,4198.97435897436,4183.076923076925,4193.333333333335,4215.897435897437,4198.46153846154,4198.97435897436,847.0,2037.0,2047.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
110.0,0.0,4183.076923076925,4181.0256410256425,4179.487179487181,4187.179487179489,4182.051282051283,4181.0256410256425,4086.1538461538476,4183.589743589745,4198.97435897436,4184.615384615386,4205.128205128207,4201.0256410256425,4204.615384615386,4194.3589743589755,870.0,2036.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
119.0,0.0,4145.641025641027,4147.179487179489,4136.923076923078,4184.102564102565,4182.564102564104,4170.769230769232,4088.2051282051298,4161.0256410256425,4168.71794871795,4177.435897435899,4175.897435897437,4166.666666666668,4183.076923076925,4161.538461538463,821.0,1998.0,2049.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
120.0,0.0,4188.20512820513,4156.410256410258,4183.589743589745,4199.487179487181,4184.102564102565,4176.923076923078,4129.23076923077,4186.666666666668,4177.94871794872,4185.641025641027,4189.743589743592,4215.384615384617,4186.666666666668,4199.487179487181,835.0,1998.0,2051.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
121.0,0.0,4205.641025641027,4147.179487179489,4207.179487179489,4218.46153846154,4184.615384615386,4181.538461538463,4186.666666666668,4194.3589743589755,4186.153846153848,4189.23076923077,4194.3589743589755,4243.076923076925,4189.23076923077,4217.94871794872,847.0,2001.0,2051.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
122.0,0.0,4196.410256410258,4157.94871794872,4192.8205128205145,4180.512820512822,4178.46153846154,4173.846153846155,4160.512820512822,4188.20512820513,4175.384615384617,4179.487179487181,4175.897435897437,4237.94871794872,4186.666666666668,4210.769230769232,870.0,2003.0,2049.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
123.0,0.0,4196.410256410258,4178.46153846154,4190.256410256412,4136.923076923078,4183.076923076925,4170.256410256412,4078.9743589743603,4189.23076923077,4163.589743589745,4177.435897435899,4166.153846153848,4227.692307692309,4172.8205128205145,4202.564102564104,821.0,2009.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
3.0,0.0,4148.71794871795,4160.512820512822,4150.256410256412,4149.23076923077,4178.97435897436,4171.794871794873,3962.0512820512836,4167.692307692309,4145.641025641027,4173.333333333335,4158.46153846154,4168.71794871795,4180.000000000002,4164.102564102565,837.0,2056.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
4.0,0.0,4163.076923076925,4151.794871794873,4160.512820512822,4204.102564102565,4183.076923076925,4169.743589743592,3980.0000000000014,4165.641025641027,4145.641025641027,4175.384615384617,4153.333333333335,4176.410256410258,4184.102564102565,4178.97435897436,0.0,2057.0,2047.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
5.0,0.0,4172.307692307694,4150.256410256412,4182.051282051283,4180.000000000002,4187.179487179489,4170.769230769232,4034.8717948717963,4157.94871794872,4140.512820512822,4172.8205128205145,4145.641025641027,4198.46153846154,4185.641025641027,4187.692307692309,627.0,2058.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
6.0,0.0,4153.333333333335,4161.0256410256425,4165.641025641027,4136.923076923078,4184.615384615386,4168.71794871795,4082.0512820512836,4153.333333333335,4134.3589743589755,4169.23076923077,4145.128205128207,4184.615384615386,4181.538461538463,4169.743589743592,800.0,2058.0,2047.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
7.0,0.0,4163.589743589745,4159.487179487181,4170.256410256412,4164.615384615386,4183.589743589745,4171.794871794873,4100.000000000002,4176.410256410258,4146.153846153848,4174.3589743589755,4158.97435897436,4186.666666666668,4187.179487179489,4177.435897435899,860.0,2056.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
8.0,0.0,4182.564102564104,4149.743589743592,4184.102564102565,4191.794871794873,4177.94871794872,4173.846153846155,4083.589743589745,4189.23076923077,4153.846153846155,4179.487179487181,4164.615384615386,4202.564102564104,4201.0256410256425,4194.3589743589755,754.0,2053.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
9.0,0.0,4169.743589743592,4154.871794871797,4173.333333333335,4166.153846153848,4184.102564102565,4172.8205128205145,4074.358974358976,4168.71794871795,4144.615384615386,4178.46153846154,4157.435897435899,4194.3589743589755,4201.0256410256425,4183.076923076925,174.0,2054.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
10.0,0.0,4169.743589743592,4163.589743589745,4173.846153846155,4151.282051282053,4187.179487179489,4168.71794871795,4099.487179487181,4169.743589743592,4142.051282051283,4175.384615384617,4154.871794871797,4200.000000000002,4195.897435897437,4183.076923076925,859.0,2053.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
11.0,0.0,4184.615384615386,4153.846153846155,4187.692307692309,4166.153846153848,4182.564102564104,4168.20512820513,4100.000000000002,4189.23076923077,4146.666666666668,4174.871794871797,4157.94871794872,4217.94871794872,4193.846153846155,4202.051282051283,816.0,2051.0,2045.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
12.0,0.0,4182.051282051283,4148.71794871795,4189.23076923077,4161.538461538463,4185.128205128207,4173.846153846155,4085.1282051282064,4188.20512820513,4149.743589743592,4175.384615384617,4162.564102564104,4212.307692307694,4194.871794871797,4202.051282051283,836.0,2049.0,2045.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
13.0,0.0,4178.97435897436,4162.564102564104,4186.153846153848,4152.8205128205145,4182.051282051283,4173.846153846155,4103.589743589745,4182.564102564104,4155.384615384617,4177.94871794872,4167.692307692309,4207.179487179489,4203.589743589745,4195.897435897437,842.0,2048.0,2045.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
14.0,0.0,4181.0256410256425,4180.000000000002,4183.589743589745,4177.94871794872,4182.564102564104,4172.8205128205145,4108.71794871795,4177.94871794872,4151.794871794873,4177.435897435899,4163.589743589745,4205.128205128207,4202.564102564104,4194.3589743589755,859.0,2046.0,2041.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
15.0,0.0,4165.641025641027,4168.20512820513,4169.743589743592,4191.282051282053,4184.615384615386,4172.307692307694,4092.3076923076937,4166.153846153848,4136.410256410258,4167.179487179489,4141.538461538463,4188.71794871795,4170.769230769232,4172.307692307694,816.0,2046.0,2041.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
16.0,0.0,4159.487179487181,4155.897435897437,4169.23076923077,4172.8205128205145,4183.076923076925,4171.794871794873,4109.23076923077,4169.743589743592,4145.641025641027,4166.153846153848,4148.71794871795,4184.615384615386,4172.307692307694,4161.538461538463,0.0,2046.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
17.0,0.0,4191.282051282053,4163.589743589745,4198.46153846154,4164.102564102565,4187.179487179489,4173.846153846155,4120.000000000002,4190.769230769232,4164.102564102565,4179.487179487181,4173.333333333335,4223.589743589745,4216.410256410258,4205.641025641027,0.0,2046.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
26.0,0.0,4196.410256410258,4111.282051282053,4204.102564102565,4133.333333333335,4180.512820512822,4182.051282051283,4178.46153846154,4216.410256410258,4171.282051282053,4178.97435897436,4168.71794871795,4252.307692307694,4228.20512820513,4216.923076923078,0.0,2045.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
27.0,0.0,4181.0256410256425,4122.564102564104,4175.384615384617,4143.076923076925,4183.076923076925,4178.46153846154,4127.179487179489,4196.923076923078,4161.0256410256425,4175.384615384617,4161.538461538463,4225.128205128207,4211.794871794873,4205.641025641027,0.0,2047.0,2049.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
28.0,0.0,4187.692307692309,4168.20512820513,4173.846153846155,4145.128205128207,4182.564102564104,4161.538461538463,4188.71794871795,4176.410256410258,4172.8205128205145,4178.46153846154,4184.615384615386,4212.8205128205145,4234.3589743589755,4206.666666666668,0.0,2047.0,2050.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
29.0,0.0,4205.128205128207,4148.20512820513,4204.102564102565,4122.564102564104,4183.589743589745,4166.666666666668,4270.256410256412,4184.102564102565,4172.8205128205145,4178.46153846154,4184.102564102565,4240.512820512822,4247.179487179489,4217.435897435899,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
30.0,0.0,4187.179487179489,4107.692307692309,4191.794871794873,4137.435897435899,4186.153846153848,4179.487179487181,4214.3589743589755,4188.71794871795,4156.410256410258,4173.846153846155,4163.589743589745,4230.256410256412,4225.128205128207,4202.051282051283,0.0,2046.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
31.0,0.0,4156.410256410258,4140.512820512822,4146.153846153848,4174.871794871797,4180.000000000002,4170.256410256412,4150.256410256412,4175.384615384617,4162.051282051283,4177.435897435899,4170.256410256412,4182.051282051283,4223.589743589745,4175.384615384617,0.0,2047.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
32.0,0.0,4161.538461538463,4171.794871794873,4147.179487179489,4159.487179487181,4183.076923076925,4164.615384615386,4182.564102564104,4175.384615384617,4175.897435897437,4184.615384615386,4181.538461538463,4182.051282051283,4238.46153846154,4180.512820512822,0.0,2047.0,2042.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
33.0,0.0,4173.333333333335,4144.615384615386,4169.23076923077,4149.743589743592,4184.615384615386,4171.282051282053,4172.8205128205145,4189.743589743592,4169.23076923077,4181.0256410256425,4172.307692307694,4212.8205128205145,4229.23076923077,4191.282051282053,0.0,2047.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
34.0,0.0,4180.000000000002,4137.435897435899,4181.538461538463,4155.384615384617,4181.0256410256425,4173.846153846155,4140.512820512822,4197.94871794872,4165.641025641027,4175.897435897437,4167.692307692309,4227.179487179489,4218.46153846154,4196.923076923078,0.0,2047.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
35.0,0.0,4184.102564102565,4151.282051282053,4187.179487179489,4114.3589743589755,4182.051282051283,4171.794871794873,4166.153846153848,4188.71794871795,4169.23076923077,4178.46153846154,4174.871794871797,4228.71794871795,4219.487179487181,4204.615384615386,0.0,2046.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
36.0,0.0,4183.589743589745,4124.615384615386,4189.23076923077,4106.153846153848,4182.564102564104,4164.102564102565,4151.282051282053,4176.923076923078,4167.179487179489,4178.46153846154,4178.97435897436,4230.769230769232,4216.410256410258,4203.589743589745,0.0,2046.0,2047.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
37.0,0.0,4176.923076923078,4121.538461538463,4181.0256410256425,4147.692307692309,4187.179487179489,4162.051282051283,4093.333333333335,4173.333333333335,4163.589743589745,4177.435897435899,4175.897435897437,4214.871794871797,4202.564102564104,4190.769230769232,0.0,2046.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
